a_timestamp,a_name,edits_live_pre,edits_deleted_pre,edits_total_pre,edits_live_post,edits_deleted_post,edits_total_post
20220101003537,Nunh-huh,160.0,3.0,163.0,0.0,0.0,0.0
20220111234424,28bytes,74.0,0.0,74.0,0.0,0.0,0.0
20220201001214,Jackmcbarn,3254.0,422.0,3676.0,0.0,0.0,0.0
20220201001234,Master of Puppets,5.0,0.0,5.0,0.0,0.0,0.0
20220201001257,Jamesday,34.0,0.0,34.0,0.0,0.0,0.0
20220201001327,Saravask,3.0,0.0,3.0,0.0,0.0,0.0
20220201121244,Modussiccandi,3883.0,240.0,4123.0,0.0,0.0,0.0
20220202192542,Fuzheado,9629.0,58.0,9687.0,0.0,0.0,0.0
20220210155853,Darwinek,7226.0,45.0,7271.0,0.0,0.0,0.0
20220301010336,Sabine's Sunbird,29.0,0.0,29.0,0.0,0.0,0.0
20220301010341,Wassupwestcoast,7.0,0.0,7.0,0.0,0.0,0.0
20220301010349,Ryan Postlethwaite,3.0,0.0,3.0,0.0,0.0,0.0
20220310011447,Ad Orientem,6198.0,101.0,6299.0,0.0,0.0,0.0
20220325150920,Sdrqaz,2088.0,11.0,2099.0,0.0,0.0,0.0
20220401004147,Grue,2.0,0.0,2.0,0.0,0.0,0.0
20220401004158,Fribbler,2.0,1.0,3.0,0.0,0.0,0.0
20220401004214,West.andrew.g,259.0,0.0,259.0,0.0,0.0,0.0
20220401004230,David.Monniaux,1.0,0.0,1.0,0.0,0.0,0.0
20220409132919,Colin M,318.0,2.0,320.0,0.0,0.0,0.0
20220501002144,Visorstuff,5.0,0.0,5.0,0.0,0.0,0.0
20220501002154,Darkwind,872.0,14.0,886.0,0.0,0.0,0.0
20220501002241,Geometry guy,7.0,0.0,7.0,0.0,0.0,0.0
20220501002247,RoyBoy,1.0,0.0,1.0,0.0,0.0,0.0
20220501002253,WAvegetarian,7.0,0.0,7.0,0.0,0.0,0.0
20220501002259,Barek,44.0,0.0,44.0,0.0,0.0,0.0
20220503133205,Tamzin,216.0,28.0,244.0,0.0,0.0,0.0
20220601004105,Gwalla,3.0,0.0,3.0,0.0,0.0,0.0
20220601004112,Nat,271.0,136.0,407.0,0.0,0.0,0.0
20220601004122,Rfl,13.0,0.0,13.0,0.0,0.0,0.0
20220601004132,Laurascudder,3.0,0.0,3.0,0.0,0.0,0.0
20220717174805,Valereee,14967.0,144.0,15111.0,0.0,0.0,0.0
20220809184042,DanCherek,541.0,29.0,570.0,0.0,0.0,0.0
20220815165921,DatGuy,1494.0,32.0,1526.0,0.0,0.0,0.0
20220818083148,Femke,3472.0,13.0,3485.0,0.0,0.0,0.0
20220829192646,Z1720,1499.0,24.0,1523.0,0.0,0.0,0.0
20220926174358,Staxringold,3.0,0.0,3.0,0.0,0.0,0.0
20221001000526,Astronautics~enwiki,7.0,0.0,7.0,0.0,0.0,0.0
20221001000533,SB Johnny,6.0,0.0,6.0,0.0,0.0,0.0
20221001000540,GraemeL,1.0,0.0,1.0,0.0,0.0,0.0
20221001000544,Natalya,7.0,0.0,7.0,0.0,0.0,0.0
20221002033408,Whpq,7819.0,3182.0,11001.0,0.0,0.0,0.0
20221012000847,The Blade of the Northern Lights,2208.0,106.0,2314.0,0.0,0.0,0.0
20221014224615,Isabelle Belato,6347.0,46.0,6393.0,0.0,0.0,0.0
20221028140253,Eddie891,15203.0,494.0,15697.0,0.0,0.0,0.0
20221031233143,Excirial,124.0,0.0,124.0,0.0,0.0,0.0
20221031233151,Ron Ritzman,4.0,0.0,4.0,0.0,0.0,0.0
20221109071801,Euryalus,957.0,32.0,989.0,0.0,0.0,0.0
20221122222138,TheresNoTime,75.0,0.0,75.0,0.0,0.0,0.0
20221205145225,BorgQueen,75.0,0.0,75.0,0.0,0.0,0.0
20221207231639,Stephen,2875.0,13.0,2888.0,0.0,0.0,0.0
20221215235932,Extraordinary Writ,5173.0,71.0,5244.0,0.0,0.0,0.0
20221221171737,ComplexRational,3713.0,84.0,3797.0,0.0,0.0,0.0
