a_timestamp,a_name,edits_live_pre,edits_deleted_pre,edits_total_pre,edits_live_post,edits_deleted_post,edits_total_post
20220111234424,28bytes,0.0,0.0,0.0,710.0,0.0,710.0
20220201001257,Jamesday,0.0,0.0,0.0,16.0,0.0,16.0
20220201121244,Modussiccandi,0.0,0.0,0.0,2302.0,89.0,2391.0
20220202192542,Fuzheado,0.0,0.0,0.0,3067.0,47.0,3114.0
20220210155853,Darwinek,0.0,0.0,0.0,110.0,0.0,110.0
20220310011447,Ad Orientem,0.0,0.0,0.0,6510.0,56.0,6566.0
20220311153323,Firefly,0.0,0.0,0.0,2140.0,15.0,2155.0
20220325150920,Sdrqaz,0.0,0.0,0.0,2131.0,66.0,2197.0
20220401004230,David.Monniaux,0.0,0.0,0.0,19.0,0.0,19.0
20220409132919,Colin M,0.0,0.0,0.0,820.0,0.0,820.0
20220413175640,McVities3,0.0,0.0,0.0,1.0,0.0,1.0
20220501002154,Darkwind,0.0,0.0,0.0,5.0,0.0,5.0
20220501002241,Geometry guy,0.0,0.0,0.0,82.0,0.0,82.0
20220501002247,RoyBoy,0.0,0.0,0.0,2.0,0.0,2.0
20220501002253,WAvegetarian,0.0,0.0,0.0,1.0,0.0,1.0
20220503133205,Tamzin,0.0,0.0,0.0,12206.0,186.0,12392.0
20220601004105,Gwalla,0.0,0.0,0.0,1.0,0.0,1.0
20220717174805,Valereee,0.0,0.0,0.0,12592.0,211.0,12803.0
20220809184042,DanCherek,0.0,0.0,0.0,7102.0,233.0,7335.0
20220815165921,DatGuy,0.0,0.0,0.0,2714.0,34.0,2748.0
20220818083148,Femke,0.0,0.0,0.0,2849.0,11.0,2860.0
20220829192646,Z1720,0.0,0.0,0.0,5429.0,12.0,5441.0
20220921213627,ScottishFinnishRadish,0.0,0.0,0.0,14144.0,125.0,14269.0
20220926174358,Staxringold,0.0,0.0,0.0,3.0,0.0,3.0
20221002033408,Whpq,0.0,0.0,0.0,6564.0,1541.0,8105.0
20221012000847,The Blade of the Northern Lights,0.0,0.0,0.0,2000.0,9.0,2009.0
20221014224615,Isabelle Belato,0.0,0.0,0.0,6357.0,126.0,6483.0
20221028140253,Eddie891,0.0,0.0,0.0,5130.0,37.0,5167.0
20221109071801,Euryalus,0.0,0.0,0.0,2594.0,8.0,2602.0
20221122222138,TheresNoTime,0.0,0.0,0.0,1227.0,15.0,1242.0
20221205145225,BorgQueen,0.0,0.0,0.0,18185.0,42.0,18227.0
20221207231639,Stephen,0.0,0.0,0.0,2314.0,1.0,2315.0
20221215235932,Extraordinary Writ,0.0,0.0,0.0,9177.0,326.0,9503.0
20221221171737,ComplexRational,0.0,0.0,0.0,4266.0,95.0,4361.0
