a_timestamp,a_name,edits_live_pre,edits_deleted_pre,edits_total_pre,edits_live_post,edits_deleted_post,edits_total_post
20210101005324,Savidan,5.0,0.0,5.0,0.0,0.0,0.0
20210101005329,Wangi,50.0,2.0,52.0,0.0,0.0,0.0
20210101005331,Nandesuka,3.0,0.0,3.0,0.0,0.0,0.0
20210101005335,Mattflaschen,16.0,0.0,16.0,0.0,0.0,0.0
20210113205613,Ivanvector,5139.0,114.0,5253.0,0.0,0.0,0.0
20210121171924,Hog Farm,2010.0,118.0,2128.0,0.0,0.0,0.0
20210129171856,Ponyo,8620.0,221.0,8841.0,0.0,0.0,0.0
20210201001618,Hiberniantears,64.0,1.0,65.0,0.0,0.0,0.0
20210222135314,TJMSmith,9170.0,295.0,9465.0,0.0,0.0,0.0
20210301002044,Alexandria,1.0,0.0,1.0,0.0,0.0,0.0
20210301002053,Happyme22,27.0,0.0,27.0,0.0,0.0,0.0
20210401015907,Enchanter,34.0,0.0,34.0,0.0,0.0,0.0
20210501000816,Husond,8.0,8.0,16.0,0.0,0.0,0.0
20210501000823,MattWade,5.0,0.0,5.0,0.0,0.0,0.0
20210501000829,MJCdetroit,20.0,0.0,20.0,0.0,0.0,0.0
20210501000835,Carioca,22.0,0.0,22.0,0.0,0.0,0.0
20210501000841,Vague Rant,6.0,0.0,6.0,0.0,0.0,0.0
20210501000845,Kingboyk,2111.0,445.0,2556.0,0.0,0.0,0.0
20210501000849,Thunderboltz,0.0,7.0,7.0,0.0,0.0,0.0
20210501000855,Gwen Gale,4.0,0.0,4.0,0.0,0.0,0.0
20210501000859,AniMate,6.0,0.0,6.0,0.0,0.0,0.0
20210522151514,Renamed user 7z42t3k8qj,157.0,4.0,161.0,0.0,0.0,0.0
20210523041602,Less Unless,2848.0,57.0,2905.0,0.0,0.0,0.0
20210601002036,Mulad,14.0,5.0,19.0,0.0,0.0,0.0
20210601002051,Vianello,2.0,0.0,2.0,0.0,0.0,0.0
20210601002100,Who,7.0,0.0,7.0,0.0,0.0,0.0
20210601002112,ThaddeusB,30.0,0.0,30.0,0.0,0.0,0.0
20210601002156,Eliz81,6.0,1.0,7.0,0.0,0.0,0.0
20210612144302,Trialpears,10825.0,1589.0,12414.0,0.0,0.0,0.0
20210701002721,Nickshanks,13.0,0.0,13.0,0.0,0.0,0.0
20210701002728,Ultraexactzz,33.0,5.0,38.0,0.0,0.0,0.0
20210701002734,Schissel,152.0,1.0,153.0,0.0,0.0,0.0
20210701002750,Kees08,6877.0,17.0,6894.0,0.0,0.0,0.0
20210709170730,BusterD,825.0,371.0,1196.0,0.0,0.0,0.0
20210801004717,Emperor,70.0,0.0,70.0,0.0,0.0,0.0
20210815122302,Jake Wartenberg,17.0,1.0,18.0,0.0,0.0,0.0
20210901002246,Mark Arsten,2.0,0.0,2.0,0.0,0.0,0.0
20210901002255,Dppowell,4.0,0.0,4.0,0.0,0.0,0.0
20210901002305,Deathphoenix,3.0,0.0,3.0,0.0,0.0,0.0
20210901002315,Black Falcon,2728.0,276.0,3004.0,0.0,0.0,0.0
20211001000557,Mindspillage,5.0,0.0,5.0,0.0,0.0,0.0
20211001000603,JDoorjam,4.0,0.0,4.0,0.0,0.0,0.0
20211001000609,Brian0918,2.0,0.0,2.0,0.0,0.0,0.0
20211001000620,Karanacs,19.0,0.0,19.0,0.0,0.0,0.0
20211007185937,Clpo13,928.0,32.0,960.0,0.0,0.0,0.0
20211101002135,GermanJoe,14540.0,497.0,15037.0,0.0,0.0,0.0
20211101002159,Berean Hunter,11549.0,141.0,11690.0,0.0,0.0,0.0
20211101002209,A Train,4.0,0.0,4.0,0.0,0.0,0.0
20211201002557,Ryan Norton,7.0,0.0,7.0,0.0,0.0,0.0
20211201002612,Kateshortforbob,11.0,0.0,11.0,0.0,0.0,0.0
20211201002620,Wrp103,11.0,0.0,11.0,0.0,0.0,0.0
