a_timestamp,a_name,edits_live_pre,edits_deleted_pre,edits_total_pre,edits_live_post,edits_deleted_post,edits_total_post
20150111133127,Lee Daniel Crocker,0.0,0.0,0.0,4.0,0.0,4.0
20150119195154,Titodutta,0.0,0.0,0.0,6742.0,272.0,7014.0
20150121154733,MelanieN,0.0,0.0,0.0,3896.0,32.0,3928.0
20150126003549,RG2,0.0,0.0,0.0,1.0,0.0,1.0
20150207165121,Waltpohl,0.0,0.0,0.0,225.0,14.0,239.0
20150215045403,Vejvančický,0.0,0.0,0.0,41.0,2.0,43.0
20150220052610,SarekOfVulcan,0.0,0.0,0.0,372.0,3.0,375.0
20150223192813,Fenix down,0.0,0.0,0.0,634.0,11.0,645.0
20150311234808,ST11,0.0,0.0,0.0,16.0,0.0,16.0
20150402145443,Dennis Brown,0.0,0.0,0.0,4124.0,99.0,4223.0
20150502093747,Opabinia regalis,0.0,0.0,0.0,161.0,0.0,161.0
20150510212524,Ritchie333,0.0,0.0,0.0,4543.0,97.0,4640.0
20150512111902,TigerShark,0.0,0.0,0.0,800.0,24.0,824.0
20150519192903,Abecedare,0.0,0.0,0.0,1106.0,8.0,1114.0
20150626194545,Ser Amantio di Nicolao,0.0,0.0,0.0,810784.0,6345.0,817129.0
20150706123931,Scott,0.0,0.0,0.0,397.0,70.0,467.0
20150712204908,Ceradon,0.0,0.0,0.0,207.0,1.0,208.0
20150726054238,Cyphoidbomb,0.0,0.0,0.0,4.0,0.0,4.0
20150726131222,MLauba,0.0,0.0,0.0,40.0,0.0,40.0
20150806010048,Liz,0.0,0.0,0.0,162393.0,12481.0,174874.0
20150811215133,Cyclonebiskit,0.0,0.0,0.0,553.0,9.0,562.0
20150830211400,Wbm1058,0.0,0.0,0.0,23565.0,908.0,24473.0
20150909075546,Explicit,0.0,0.0,0.0,61333.0,5133.0,66466.0
20150915071558,Grondemar,0.0,0.0,0.0,108.0,0.0,108.0
20150916150623,Aervanath,0.0,0.0,0.0,321.0,48.0,369.0
20151002125727,Tristanb,0.0,0.0,0.0,2.0,0.0,2.0
20151009025807,Ian.thomson,0.0,0.0,0.0,52.0,0.0,52.0
20151104190953,Salvidrim!,0.0,0.0,0.0,215.0,71.0,286.0
20151105234518,Yamaguchi先生,0.0,0.0,0.0,5335.0,26.0,5361.0
20151107001732,OhanaUnited,0.0,0.0,0.0,570.0,2.0,572.0
20151108003830,Biblioworm,0.0,0.0,0.0,3.0,0.0,3.0
20151113035935,Nick-D,0.0,0.0,0.0,2504.0,9.0,2513.0
20151113180828,Vanjagenije,0.0,0.0,0.0,2234.0,23.0,2257.0
20151114202902,Floquenbeam,0.0,0.0,0.0,1461.0,9.0,1470.0
20151126172946,Boing! said Zebedee,0.0,0.0,0.0,535.0,4.0,539.0
20151217011933,ERcheck,0.0,0.0,0.0,177.0,2.0,179.0
20151220193644,BethNaught,0.0,0.0,0.0,11.0,0.0,11.0
20151223152055,78.26,0.0,0.0,0.0,1493.0,62.0,1555.0
