a_timestamp,a_name,edits_live_pre,edits_deleted_pre,edits_total_pre,edits_live_post,edits_deleted_post,edits_total_post
20190101011333,Jenks24,0.0,0.0,0.0,12.0,0.0,12.0
20190101170018,JJMC89,0.0,0.0,0.0,12152.0,1501.0,13653.0
20190121200912,BorgQueen,0.0,0.0,0.0,172.0,0.0,172.0
20190126230623,Enterprisey,0.0,0.0,0.0,2306.0,38.0,2344.0
20190201003624,Master Jay,0.0,0.0,0.0,21.0,0.0,21.0
20190201003634,Rossami,0.0,0.0,0.0,1.0,0.0,1.0
20190201003652,Oscarthecat,0.0,0.0,0.0,5.0,12.0,17.0
20190201003700,Reaper Eternal,0.0,0.0,0.0,171.0,2.0,173.0
20190215194305,TheresNoTime,0.0,0.0,0.0,7332.0,414.0,7746.0
20190218005109,Evad37,0.0,0.0,0.0,330.0,16.0,346.0
20190301001243,Siroxo,0.0,0.0,0.0,8.0,1.0,9.0
20190301105415,Espresso Addict,0.0,0.0,0.0,3225.0,310.0,3535.0
20190401003329,Justanotherguyfromtennessee,0.0,0.0,0.0,5.0,11.0,16.0
20190410113826,Necrothesp,0.0,0.0,0.0,9660.0,190.0,9850.0
20190411092517,RexxS,0.0,0.0,0.0,1020.0,66.0,1086.0
20190501013916,HickoryOughtShirt?4,0.0,0.0,0.0,5445.0,192.0,5637.0
20190601000112,Flyguy649,0.0,0.0,0.0,1.0,0.0,1.0
20190601000116,Moink,0.0,0.0,0.0,2.0,0.0,2.0
20190612233544,Floquenbeam,0.0,0.0,0.0,1973.0,31.0,2004.0
20190622174315,Boing! said Zebedee,0.0,0.0,0.0,635.0,11.0,646.0
20190625235002,Fram,0.0,0.0,0.0,23516.0,1598.0,25114.0
20190701000100,Journalist,0.0,0.0,0.0,469.0,0.0,469.0
20190707050754,Gadfium,0.0,0.0,0.0,6826.0,36.0,6862.0
20190707170024,Kosack,0.0,0.0,0.0,2683.0,0.0,2683.0
20190707170025,Valereee,0.0,0.0,0.0,12452.0,435.0,12887.0
20190709015433,Jonathunder,0.0,0.0,0.0,902.0,30.0,932.0
20190716151625,Ad Orientem,0.0,0.0,0.0,219.0,3.0,222.0
20190716193630,Nick,0.0,0.0,0.0,206.0,2.0,208.0
20190720024454,Yelyos,0.0,0.0,0.0,4.0,1.0,5.0
20190724015019,Ched,0.0,0.0,0.0,16929.0,23.0,16952.0
20190728123507,Just Step Sideways,0.0,0.0,0.0,4904.0,147.0,5051.0
20190730041201,Johnuniq,0.0,0.0,0.0,4978.0,26.0,5004.0
20190730155024,Lectonar,0.0,0.0,0.0,1294.0,1.0,1295.0
20190801001247,Rjanag,0.0,0.0,0.0,2.0,0.0,2.0
20190801001251,DESiegel,0.0,0.0,0.0,1.0,0.0,1.0
20190811140111,Chetsford,0.0,0.0,0.0,2830.0,89.0,2919.0
20190811140149,Bradv,0.0,0.0,0.0,1435.0,106.0,1541.0
20190817150009,Izno,0.0,0.0,0.0,13744.0,1496.0,15240.0
20190908185549,Beetstra,0.0,0.0,0.0,3088.0,177.0,3265.0
20190908185602,Kusma,0.0,0.0,0.0,4769.0,70.0,4839.0
20190911121123,Barkeep49,0.0,0.0,0.0,4701.0,140.0,4841.0
20190914144124,KillerChihuahua,0.0,0.0,0.0,7.0,0.0,7.0
20191001004544,Fang Aili,0.0,0.0,0.0,2.0,0.0,2.0
20191002101800,MSGJ,0.0,0.0,0.0,6522.0,817.0,7339.0
20191003184725,WilyD,0.0,0.0,0.0,216.0,69.0,285.0
20191003193126,Nosebagbear,0.0,0.0,0.0,2130.0,96.0,2226.0
20191018130252,GB fan,0.0,0.0,0.0,2469.0,895.0,3364.0
20191025213507,Voice of Clam,0.0,0.0,0.0,800.0,20.0,820.0
20191026073008,Girth Summit,0.0,0.0,0.0,11430.0,290.0,11720.0
20191101000333,Melchoir,0.0,0.0,0.0,2.0,0.0,2.0
20191101000339,John Vandenberg,0.0,0.0,0.0,16.0,0.0,16.0
20191110183239,ToBeFree,0.0,0.0,0.0,23882.0,307.0,24189.0
20191115232638,EvergreenFir,0.0,0.0,0.0,8887.0,56.0,8943.0
20191201002556,Matthewedwards,0.0,0.0,0.0,7.0,0.0,7.0
20191202230145,Dreamy Jazz,0.0,0.0,0.0,11338.0,399.0,11737.0
20191210202402,Deor,0.0,0.0,0.0,7328.0,182.0,7510.0
20191221031823,Spartaz,0.0,0.0,0.0,1238.0,65.0,1303.0
20191223105916,Newslinger,0.0,0.0,0.0,6660.0,39.0,6699.0
20191223180821,Rosguill,0.0,0.0,0.0,15884.0,1210.0,17094.0
20191226034900,Xeno,0.0,0.0,0.0,1402.0,19.0,1421.0
