a_timestamp,a_name,edits_live_pre,edits_deleted_pre,edits_total_pre,edits_live_post,edits_deleted_post,edits_total_post
20110111000911,Lear's Fool,0.0,0.0,0.0,1.0,0.0,1.0
20110112014334,NuclearWarfare,0.0,0.0,0.0,96.0,0.0,96.0
20110201154115,Smartse,0.0,0.0,0.0,1553.0,103.0,1656.0
20110202173824,Ponyo,0.0,0.0,0.0,10068.0,199.0,10267.0
20110202191158,Acdixon,0.0,0.0,0.0,99.0,0.0,99.0
20110207215628,5 albert square,0.0,0.0,0.0,2295.0,7.0,2302.0
20110210062715,ErikHaugen,0.0,0.0,0.0,97.0,0.0,97.0
20110211095302,Robth,0.0,0.0,0.0,1.0,0.0,1.0
20110214113420,Rami R,0.0,0.0,0.0,93.0,1.0,94.0
20110216120335,Manning Bartlett,0.0,0.0,0.0,12.0,0.0,12.0
20110218135450,ErrantX,0.0,0.0,0.0,15.0,0.0,15.0
20110223055242,The Bushranger,0.0,0.0,0.0,1988.0,32.0,2020.0
20110301184100,Boing! said Zebedee,0.0,0.0,0.0,4082.0,102.0,4184.0
20110302100600,Kudpung,0.0,0.0,0.0,945.0,86.0,1031.0
20110312225349,Gfoley4,0.0,0.0,0.0,963.0,16.0,979.0
20110316182504,JaGa,0.0,0.0,0.0,43.0,0.0,43.0
20110321220710,Fæ,0.0,0.0,0.0,108.0,6.0,114.0
20110325214512,Valfontis,0.0,0.0,0.0,416.0,9.0,425.0
20110326140933,Feezo,0.0,0.0,0.0,20.0,0.0,20.0
20110402120306,Salvio giuliano,0.0,0.0,0.0,2469.0,72.0,2541.0
20110406173859,MLauba,0.0,0.0,0.0,23.0,0.0,23.0
20110419170036,RHM22,0.0,0.0,0.0,2.0,0.0,2.0
20110504215321,Catfish Jim and the soapdish,0.0,0.0,0.0,269.0,16.0,285.0
20110509201918,HJ Mitchell,0.0,0.0,0.0,2805.0,15.0,2820.0
20110510064111,SarekOfVulcan,0.0,0.0,0.0,235.0,9.0,244.0
20110519030717,Fastily,0.0,0.0,0.0,1995.0,9506.0,11501.0
20110519033504,AmandaNP,0.0,0.0,0.0,5795.0,128.0,5923.0
20110521164747,Sadads,0.0,0.0,0.0,10411.0,104.0,10515.0
20110527073709,Drmies,0.0,0.0,0.0,21421.0,487.0,21908.0
20110605120137,January,0.0,0.0,0.0,22.0,0.0,22.0
20110614143346,28bytes,0.0,0.0,0.0,74.0,0.0,74.0
20110616200725,TParis,0.0,0.0,0.0,276.0,8.0,284.0
20110703023951,Mkativerata,0.0,0.0,0.0,4.0,0.0,4.0
20110704011629,Jinian,0.0,0.0,0.0,6.0,4.0,10.0
20110706122704,Worm That Turned,0.0,0.0,0.0,1168.0,3.0,1171.0
20110713055047,SQL,0.0,0.0,0.0,1130.0,5.0,1135.0
20110722130617,Tyrol5,0.0,0.0,0.0,50.0,0.0,50.0
20110728131034,Reaper Eternal,0.0,0.0,0.0,551.0,14.0,565.0
20110819160220,Fluffernutter,0.0,0.0,0.0,313.0,4.0,317.0
20110904114219,Seresin,0.0,0.0,0.0,1.0,0.0,1.0
20110904114225,Adashiel,0.0,0.0,0.0,1.0,0.0,1.0
20110904114236,Scipius,0.0,0.0,0.0,5.0,0.0,5.0
20110904114241,Amberrock,0.0,0.0,0.0,16.0,1.0,17.0
20110904114407,Lommer,0.0,0.0,0.0,1.0,0.0,1.0
20110904114428,Abecedare,0.0,0.0,0.0,667.0,17.0,684.0
20110913230210,Ks0stm,0.0,0.0,0.0,18.0,0.0,18.0
20110914150956,El C,0.0,0.0,0.0,30059.0,153.0,30212.0
20110914151246,Tóraí,0.0,0.0,0.0,13.0,0.0,13.0
20110918230616,GB fan,0.0,0.0,0.0,2639.0,1003.0,3642.0
20110924202115,Richwales,0.0,0.0,0.0,414.0,24.0,438.0
20111001132253,Anomie,0.0,0.0,0.0,571.0,18.0,589.0
20111014133340,Redrose64,0.0,0.0,0.0,18230.0,549.0,18779.0
20111019013307,Swarm,0.0,0.0,0.0,1729.0,11.0,1740.0
20111102134927,Catrope,0.0,0.0,0.0,16.0,1.0,17.0
20111114164050,Tide rolls,0.0,0.0,0.0,1174.0,19.0,1193.0
20111130235111,Guerillero,0.0,0.0,0.0,2230.0,114.0,2344.0
20111203020135,Tom Morris,0.0,0.0,0.0,405.0,9.0,414.0
20111204161605,MichaelQSchmidt,0.0,0.0,0.0,10.0,0.0,10.0
20111205194753,The Blade of the Northern Lights,0.0,0.0,0.0,2208.0,106.0,2314.0
20111220041103,Slon02,0.0,0.0,0.0,103.0,1.0,104.0
20111228224325,MaxSem,0.0,0.0,0.0,16.0,0.0,16.0
