a_timestamp,a_name,edits_live_pre,edits_deleted_pre,edits_total_pre,edits_live_post,edits_deleted_post,edits_total_post
20110111000911,Lear's Fool,0.0,0.0,0.0,73.0,0.0,73.0
20110112014334,NuclearWarfare,0.0,0.0,0.0,12.0,0.0,12.0
20110201154115,Smartse,0.0,0.0,0.0,1591.0,95.0,1686.0
20110202173824,Ponyo,0.0,0.0,0.0,10966.0,222.0,11188.0
20110202191158,Acdixon,0.0,0.0,0.0,109.0,4.0,113.0
20110207215628,5 albert square,0.0,0.0,0.0,457.0,3.0,460.0
20110210062715,ErikHaugen,0.0,0.0,0.0,19.0,3.0,22.0
20110211095302,Robth,0.0,0.0,0.0,1.0,0.0,1.0
20110214113420,Rami R,0.0,0.0,0.0,5.0,0.0,5.0
20110216120335,Manning Bartlett,0.0,0.0,0.0,15.0,0.0,15.0
20110218135450,ErrantX,0.0,0.0,0.0,97.0,0.0,97.0
20110223055242,The Bushranger,0.0,0.0,0.0,161.0,0.0,161.0
20110301184100,Boing! said Zebedee,0.0,0.0,0.0,535.0,4.0,539.0
20110302100600,Kudpung,0.0,0.0,0.0,3610.0,378.0,3988.0
20110312225349,Gfoley4,0.0,0.0,0.0,722.0,5.0,727.0
20110316182504,JaGa,0.0,0.0,0.0,22.0,0.0,22.0
20110325214512,Valfontis,0.0,0.0,0.0,164.0,2.0,166.0
20110326140933,Feezo,0.0,0.0,0.0,47.0,0.0,47.0
20110402120306,Salvio giuliano,0.0,0.0,0.0,1846.0,43.0,1889.0
20110406173859,MLauba,0.0,0.0,0.0,40.0,0.0,40.0
20110419170036,RHM22,0.0,0.0,0.0,25.0,0.0,25.0
20110504215321,Catfish Jim and the soapdish,0.0,0.0,0.0,570.0,13.0,583.0
20110509201918,HJ Mitchell,0.0,0.0,0.0,4939.0,17.0,4956.0
20110510064111,SarekOfVulcan,0.0,0.0,0.0,372.0,3.0,375.0
20110519030717,Fastily,0.0,0.0,0.0,1320.0,311.0,1631.0
20110519033504,AmandaNP,0.0,0.0,0.0,406.0,2.0,408.0
20110521164747,Sadads,0.0,0.0,0.0,7830.0,36.0,7866.0
20110527073709,Drmies,0.0,0.0,0.0,23893.0,655.0,24548.0
20110605120137,January,0.0,0.0,0.0,79.0,3.0,82.0
20110614143346,28bytes,0.0,0.0,0.0,2307.0,5.0,2312.0
20110616200725,TParis,0.0,0.0,0.0,47.0,0.0,47.0
20110704011629,Jinian,0.0,0.0,0.0,127.0,0.0,127.0
20110706122704,Worm That Turned,0.0,0.0,0.0,693.0,1.0,694.0
20110713055047,SQL,0.0,0.0,0.0,553.0,3.0,556.0
20110722130617,Tyrol5,0.0,0.0,0.0,773.0,0.0,773.0
20110728131034,Reaper Eternal,0.0,0.0,0.0,865.0,18.0,883.0
20110819160220,Fluffernutter,0.0,0.0,0.0,8.0,0.0,8.0
20110904114219,Seresin,0.0,0.0,0.0,41.0,0.0,41.0
20110904114236,Scipius,0.0,0.0,0.0,1.0,0.0,1.0
20110904114241,Amberrock,0.0,0.0,0.0,1.0,0.0,1.0
20110904114407,Lommer,0.0,0.0,0.0,4.0,0.0,4.0
20110904114428,Abecedare,0.0,0.0,0.0,1106.0,8.0,1114.0
20110913230210,Ks0stm,0.0,0.0,0.0,3613.0,46.0,3659.0
20110914150956,El C,0.0,0.0,0.0,9584.0,60.0,9644.0
20110914151246,Tóraí,0.0,0.0,0.0,30.0,0.0,30.0
20110918230616,GB fan,0.0,0.0,0.0,660.0,330.0,990.0
20110924202115,Richwales,0.0,0.0,0.0,122.0,0.0,122.0
20111001132253,Anomie,0.0,0.0,0.0,2639.0,13.0,2652.0
20111014133340,Redrose64,0.0,0.0,0.0,8090.0,156.0,8246.0
20111019013307,Swarm,0.0,0.0,0.0,2395.0,4.0,2399.0
20111114164050,Tide rolls,0.0,0.0,0.0,683.0,5.0,688.0
20111130235111,Guerillero,0.0,0.0,0.0,2929.0,89.0,3018.0
20111203020135,Tom Morris,0.0,0.0,0.0,207.0,4.0,211.0
20111205194753,The Blade of the Northern Lights,0.0,0.0,0.0,2087.0,8.0,2095.0
20111220041103,Slon02,0.0,0.0,0.0,316.0,7.0,323.0
20111228224325,MaxSem,0.0,0.0,0.0,48.0,2.0,50.0
