a_timestamp,a_name,edits_live_pre,edits_deleted_pre,edits_total_pre,edits_live_post,edits_deleted_post,edits_total_post
20180206053839,Muboshgu,0.0,0.0,0.0,26367.0,463.0,26830.0
20180226025042,Lourdes,0.0,0.0,0.0,1473.0,20.0,1493.0
20180306034417,Gogo Dodo,0.0,0.0,0.0,116.0,5.0,121.0
20180306034423,Sebastiankessel,0.0,0.0,0.0,4.0,0.0,4.0
20180306034435,Rspeer,0.0,0.0,0.0,6.0,0.0,6.0
20180306034448,Seicer,0.0,0.0,0.0,19.0,0.0,19.0
20180329224727,331dot,0.0,0.0,0.0,15860.0,278.0,16138.0
20180401000710,Chochopk,0.0,0.0,0.0,12.0,0.0,12.0
20180401171434,Cordless Larry,0.0,0.0,0.0,2260.0,109.0,2369.0
20180501010103,Al Ameer son,0.0,0.0,0.0,6630.0,20.0,6650.0
20180501010129,Lupo,0.0,0.0,0.0,7.0,0.0,7.0
20180514215923,Ansh666,0.0,0.0,0.0,542.0,52.0,594.0
20180514215928,Boing! said Zebedee,0.0,0.0,0.0,4101.0,72.0,4173.0
20180514215932,Doug Bell,0.0,0.0,0.0,1.0,0.0,1.0
20180514215948,Dennis Brown,0.0,0.0,0.0,394.0,4.0,398.0
20180514215952,Ferret,0.0,0.0,0.0,9329.0,227.0,9556.0
20180514215957,NinjaRobotPirate,0.0,0.0,0.0,19199.0,173.0,19372.0
20180601000312,WilyD,0.0,0.0,0.0,735.0,139.0,874.0
20180601000321,KaisaL,0.0,0.0,0.0,32.0,1.0,33.0
20180606071103,Pbsouthwood,0.0,0.0,0.0,12097.0,288.0,12385.0
20180616231901,TheSandDoctor,0.0,0.0,0.0,4928.0,434.0,5362.0
20180710024530,Sro23,0.0,0.0,0.0,2072.0,24.0,2096.0
20180713074259,Ymblanter,0.0,0.0,0.0,26939.0,519.0,27458.0
20180801005337,Liz,0.0,0.0,0.0,18369.0,7361.0,25730.0
20180801005341,KF,0.0,0.0,0.0,2.0,0.0,2.0
20180901004657,Bgwhite,0.0,0.0,0.0,50.0,0.0,50.0
20180901004729,KillerChihuahua,0.0,0.0,0.0,872.0,26.0,898.0
20180901004732,Rami R,0.0,0.0,0.0,24.0,0.0,24.0
20180903154120,L235,0.0,0.0,0.0,1806.0,30.0,1836.0
20181001232849,Justlettersandnumbers,0.0,0.0,0.0,8602.0,1156.0,9758.0
20181021155907,Sir Sputnik,0.0,0.0,0.0,4979.0,321.0,5300.0
20181026110405,Kudpung,0.0,0.0,0.0,4624.0,459.0,5083.0
20181101035615,Martijn Hoekstra,0.0,0.0,0.0,2.0,0.0,2.0
20181124230840,Killiondude,0.0,0.0,0.0,758.0,39.0,797.0
20181126185600,Randykitty,0.0,0.0,0.0,12637.0,847.0,13484.0
20181127211102,Spartaz,0.0,0.0,0.0,1557.0,100.0,1657.0
20181201130420,BorgQueen,0.0,0.0,0.0,682.0,1.0,683.0
20181201130438,Timc,0.0,0.0,0.0,3.0,0.0,3.0
20181201130446,Davidruben,0.0,0.0,0.0,1.0,0.0,1.0
20181204175414,Orangemike,0.0,0.0,0.0,1888.0,118.0,2006.0
20181207123741,Galobtter,0.0,0.0,0.0,9164.0,346.0,9510.0
