a_timestamp,a_name,edits_live_pre,edits_deleted_pre,edits_total_pre,edits_live_post,edits_deleted_post,edits_total_post
20170102022119,Kim Dent-Brown,0.0,0.0,0.0,2.0,0.0,2.0
20170105161742,NinjaRobotPirate,0.0,0.0,0.0,10826.0,64.0,10890.0
20170106180015,Schwede66,0.0,0.0,0.0,13300.0,164.0,13464.0
20170107203844,K6ka,0.0,0.0,0.0,2580.0,12.0,2592.0
20170110140026,Ealdgyth,0.0,0.0,0.0,2030.0,0.0,2030.0
20170111152131,Ferret,0.0,0.0,0.0,6818.0,59.0,6877.0
20170111212230,Cyberpower678,0.0,0.0,0.0,87.0,0.0,87.0
20170113114617,Mz7,0.0,0.0,0.0,2860.0,44.0,2904.0
20170116210138,Primefac,0.0,0.0,0.0,11371.0,949.0,12320.0
20170129054145,Dodger67,0.0,0.0,0.0,659.0,28.0,687.0
20170201052528,Ronnotel,0.0,0.0,0.0,4.0,0.0,4.0
20170201052538,Islander,0.0,0.0,0.0,1.0,0.0,1.0
20170201052552,Isomorphic,0.0,0.0,0.0,5.0,0.0,5.0
20170201052602,Keeper76,0.0,0.0,0.0,8.0,0.0,8.0
20170219223225,Amortias,0.0,0.0,0.0,1.0,0.0,1.0
20170305215347,TheDJ,0.0,0.0,0.0,773.0,4.0,777.0
20170401125521,Gdr,0.0,0.0,0.0,3.0,0.0,3.0
20170409043629,GoldenRing,0.0,0.0,0.0,4.0,0.0,4.0
20170419092951,Deepfriedokra,0.0,0.0,0.0,18230.0,924.0,19154.0
20170501000832,ThaddeusB,0.0,0.0,0.0,3.0,0.0,3.0
20170501000843,Bjarki S,0.0,0.0,0.0,2.0,0.0,2.0
20170501000845,OldakQuill,0.0,0.0,0.0,1.0,0.0,1.0
20170506221817,Dennis Brown,0.0,0.0,0.0,849.0,4.0,853.0
20170510155918,Clpo13,0.0,0.0,0.0,9.0,0.0,9.0
20170515162738,Khaosworks101,0.0,0.0,0.0,3.0,0.0,3.0
20170530143259,ONUnicorn,0.0,0.0,0.0,1238.0,150.0,1388.0
20170622034343,Happyme22,0.0,0.0,0.0,7.0,0.0,7.0
20170622115648,Dragons flight,0.0,0.0,0.0,1.0,0.0,1.0
20170701115454,Cprompt,0.0,0.0,0.0,3.0,0.0,3.0
20170707125506,Anarchyte,0.0,0.0,0.0,1861.0,44.0,1905.0
20170713155035,GeneralizationsAreBad,0.0,0.0,0.0,29.0,1.0,30.0
20170723163049,Cullen328,0.0,0.0,0.0,10615.0,34.0,10649.0
20170801004023,Sverdrup,0.0,0.0,0.0,3.0,0.0,3.0
20170824154206,Scott,0.0,0.0,0.0,205.0,23.0,228.0
20170914222602,Boing! said Zebedee,0.0,0.0,0.0,773.0,1.0,774.0
20170929204737,Ad Orientem,0.0,0.0,0.0,6510.0,56.0,6566.0
20171016202718,Megalibrarygirl,0.0,0.0,0.0,2328.0,2.0,2330.0
20171019142353,TonyBallioni,0.0,0.0,0.0,811.0,28.0,839.0
20171024074857,Vanamonde93,0.0,0.0,0.0,5315.0,77.0,5392.0
20171112002220,JzG,0.0,0.0,0.0,713.0,19.0,732.0
20171120032602,Perceval,0.0,0.0,0.0,2.0,0.0,2.0
20171130165526,Joe Roe,0.0,0.0,0.0,3070.0,78.0,3148.0
20171217202314,Worm That Turned,0.0,0.0,0.0,237.0,0.0,237.0
20171229185631,Muboshgu,0.0,0.0,0.0,23039.0,162.0,23201.0
