a_timestamp,a_name,edits_live_pre,edits_deleted_pre,edits_total_pre,edits_live_post,edits_deleted_post,edits_total_post
20170105161742,NinjaRobotPirate,0.0,0.0,0.0,10443.0,48.0,10491.0
20170106180015,Schwede66,0.0,0.0,0.0,14953.0,224.0,15177.0
20170107203844,K6ka,0.0,0.0,0.0,7720.0,12.0,7732.0
20170110140026,Ealdgyth,0.0,0.0,0.0,5054.0,0.0,5054.0
20170111152131,Ferret,0.0,0.0,0.0,7221.0,85.0,7306.0
20170111212230,Cyberpower678,0.0,0.0,0.0,189.0,0.0,189.0
20170113114617,Mz7,0.0,0.0,0.0,3697.0,71.0,3768.0
20170116210138,Primefac,0.0,0.0,0.0,17550.0,1840.0,19390.0
20170129054145,Dodger67,0.0,0.0,0.0,1181.0,39.0,1220.0
20170201052528,Ronnotel,0.0,0.0,0.0,1.0,0.0,1.0
20170201052552,Isomorphic,0.0,0.0,0.0,8.0,0.0,8.0
20170211172525,Deckiller,0.0,0.0,0.0,3.0,0.0,3.0
20170219223225,Amortias,0.0,0.0,0.0,267.0,23.0,290.0
20170305215347,TheDJ,0.0,0.0,0.0,639.0,15.0,654.0
20170401125521,Gdr,0.0,0.0,0.0,111.0,0.0,111.0
20170405202808,Karanacs,0.0,0.0,0.0,6.0,0.0,6.0
20170409043629,GoldenRing,0.0,0.0,0.0,167.0,7.0,174.0
20170419092951,Deepfriedokra,0.0,0.0,0.0,17635.0,895.0,18530.0
20170501000832,ThaddeusB,0.0,0.0,0.0,28.0,0.0,28.0
20170501000843,Bjarki S,0.0,0.0,0.0,52.0,2.0,54.0
20170501000845,OldakQuill,0.0,0.0,0.0,2.0,0.0,2.0
20170506221817,Dennis Brown,0.0,0.0,0.0,4124.0,99.0,4223.0
20170510155918,Clpo13,0.0,0.0,0.0,105.0,4.0,109.0
20170515162738,Khaosworks101,0.0,0.0,0.0,18.0,0.0,18.0
20170530143259,ONUnicorn,0.0,0.0,0.0,1389.0,300.0,1689.0
20170622115648,Dragons flight,0.0,0.0,0.0,36.0,0.0,36.0
20170707125506,Anarchyte,0.0,0.0,0.0,1766.0,59.0,1825.0
20170713155035,GeneralizationsAreBad,0.0,0.0,0.0,183.0,0.0,183.0
20170723163049,Cullen328,0.0,0.0,0.0,12510.0,149.0,12659.0
20170801004023,Sverdrup,0.0,0.0,0.0,12.0,0.0,12.0
20170824154206,Scott,0.0,0.0,0.0,397.0,70.0,467.0
20170914222602,Boing! said Zebedee,0.0,0.0,0.0,535.0,4.0,539.0
20170929204737,Ad Orientem,0.0,0.0,0.0,8614.0,36.0,8650.0
20171001004345,Yelyos,0.0,0.0,0.0,1.0,0.0,1.0
20171016202718,Megalibrarygirl,0.0,0.0,0.0,859.0,8.0,867.0
20171019142353,TonyBallioni,0.0,0.0,0.0,682.0,4.0,686.0
20171024074857,Vanamonde93,0.0,0.0,0.0,6218.0,60.0,6278.0
20171112002220,JzG,0.0,0.0,0.0,225.0,3.0,228.0
20171116030831,AuburnPilot,0.0,0.0,0.0,14.0,0.0,14.0
20171120032559,Tristanb,0.0,0.0,0.0,2.0,0.0,2.0
20171120032604,Ericorbit,0.0,0.0,0.0,1.0,0.0,1.0
20171130165526,Joe Roe,0.0,0.0,0.0,3252.0,140.0,3392.0
20171217202314,Worm That Turned,0.0,0.0,0.0,693.0,1.0,694.0
20171229185631,Muboshgu,0.0,0.0,0.0,35456.0,349.0,35805.0
