a_timestamp,a_name,edits_live_pre,edits_deleted_pre,edits_total_pre,edits_live_post,edits_deleted_post,edits_total_post
20230125130822,Gimmetrow,15.0,0.0,15.0,0.0,0.0,0.0
20230310231744,Aoidh,10298.0,211.0,10509.0,0.0,0.0,0.0
20230408103319,Spicy,13941.0,315.0,14256.0,0.0,0.0,0.0
20230515161443,Ingenuity,45210.0,4329.0,49539.0,0.0,0.0,0.0
20230617203257,Novem Linguae,11176.0,579.0,11755.0,0.0,0.0,0.0
20230713001133,Firefangledfeathers,9713.0,205.0,9918.0,0.0,0.0,0.0
20230808180239,Pppery,11782.0,1847.0,13629.0,0.0,0.0,0.0
20230817172928,Theleekycauldron,16910.0,483.0,17393.0,0.0,0.0,0.0
20230926140134,Hey man im josh,111834.0,10510.0,122344.0,0.0,0.0,0.0
20231020021701,Tamzin,27025.0,845.0,27870.0,0.0,0.0,0.0
20231030072637,0xDeadbeef,5877.0,572.0,6449.0,0.0,0.0,0.0
20231102083340,JPxG,22307.0,480.0,22787.0,0.0,0.0,0.0
20231104095953,Ganesha811,3718.0,60.0,3778.0,0.0,0.0,0.0
20231204024852,Dennis Brown,4124.0,99.0,4223.0,0.0,0.0,0.0
20231220140537,Clovermoss,4520.0,94.0,4614.0,0.0,0.0,0.0
