a_timestamp,a_name,edits_live_pre,edits_deleted_pre,edits_total_pre,edits_live_post,edits_deleted_post,edits_total_post
20120102022750,Timotheus Canens,0.0,0.0,0.0,1.0,0.0,1.0
20120112042214,Madman,0.0,0.0,0.0,1.0,0.0,1.0
20120123165716,Lear's Fool,0.0,0.0,0.0,73.0,0.0,73.0
20120124151703,SarekOfVulcan,0.0,0.0,0.0,372.0,3.0,375.0
20120125170636,Manning Bartlett,0.0,0.0,0.0,15.0,0.0,15.0
20120204151635,GiantSnowman,0.0,0.0,0.0,37524.0,168.0,37692.0
20120218195949,Fayenatic london,0.0,0.0,0.0,30050.0,1501.0,31551.0
20120310164518,TParis,0.0,0.0,0.0,47.0,0.0,47.0
20120329235341,Scottywong,0.0,0.0,0.0,1941.0,127.0,2068.0
20120402180421,Keilana,0.0,0.0,0.0,38.0,0.0,38.0
20120408190827,Yngvadottir,0.0,0.0,0.0,1090.0,40.0,1130.0
20120417220922,Amberrock,0.0,0.0,0.0,1.0,0.0,1.0
20120425201949,Dennis Brown,0.0,0.0,0.0,4124.0,99.0,4223.0
20120503211255,Husond,0.0,0.0,0.0,299.0,42.0,341.0
20120603105116,Crisco 1492,0.0,0.0,0.0,66.0,0.0,66.0
20120629235404,Seresin,0.0,0.0,0.0,41.0,0.0,41.0
20120703012421,Zagalejo,0.0,0.0,0.0,127.0,8.0,135.0
20120705034423,Courcelles,0.0,0.0,0.0,1.0,0.0,1.0
20120713210800,Chaser,0.0,0.0,0.0,7.0,0.0,7.0
20120716155528,Lee Daniel Crocker,0.0,0.0,0.0,4.0,0.0,4.0
20120720232623,Bbb23,0.0,0.0,0.0,22508.0,1161.0,23669.0
20120728002446,Missvain,0.0,0.0,0.0,25031.0,627.0,25658.0
20120730182332,Floquenbeam,0.0,0.0,0.0,1461.0,9.0,1470.0
20120802223721,De728631,0.0,0.0,0.0,205.0,11.0,216.0
20120807112911,Mr. Stradivarius,0.0,0.0,0.0,221.0,10.0,231.0
20120816073257,Ekabhishek,0.0,0.0,0.0,182.0,20.0,202.0
20120824222646,Deepfriedokra,0.0,0.0,0.0,17635.0,895.0,18530.0
20120827213144,Bagumba,0.0,0.0,0.0,17884.0,59.0,17943.0
20120928071338,Bishonen,0.0,0.0,0.0,3583.0,36.0,3619.0
20121002210213,RHM22,0.0,0.0,0.0,25.0,0.0,25.0
20121026233045,Writ Keeper,0.0,0.0,0.0,836.0,42.0,878.0
20121103092154,Spartaz,0.0,0.0,0.0,1145.0,32.0,1177.0
20121119004834,TommyBoy,0.0,0.0,0.0,11982.0,21.0,12003.0
20121122115729,Sergecross73,0.0,0.0,0.0,6910.0,39.0,6949.0
20121123220228,Elahrairah,0.0,0.0,0.0,10.0,1.0,11.0
20121204070928,Harrias,0.0,0.0,0.0,242.0,0.0,242.0
20121205144851,BigDom,0.0,0.0,0.0,644.0,8.0,652.0
20121205183131,Tom harrison,0.0,0.0,0.0,42.0,2.0,44.0
20121206022940,Remember the dot,0.0,0.0,0.0,247.0,0.0,247.0
20121208215220,Khendon,0.0,0.0,0.0,1.0,0.0,1.0
20121213183216,X!,0.0,0.0,0.0,63.0,2.0,65.0
20121220110320,Viridae,0.0,0.0,0.0,59.0,1.0,60.0
20121224034440,Jreferee,0.0,0.0,0.0,0.0,3.0,3.0
20121224034636,InShaneee,0.0,0.0,0.0,6.0,0.0,6.0
20121224151830,Ddstretch,0.0,0.0,0.0,30.0,0.0,30.0
20121224232507,KnightLago,0.0,0.0,0.0,4.0,0.0,4.0
20121226185251,KTC,0.0,0.0,0.0,146.0,0.0,146.0
