a_timestamp,a_name,edits_live_pre,edits_deleted_pre,edits_total_pre,edits_live_post,edits_deleted_post,edits_total_post
20120102022750,Timotheus Canens,0.0,0.0,0.0,23.0,6.0,29.0
20120123165716,Lear's Fool,0.0,0.0,0.0,45.0,0.0,45.0
20120124151703,SarekOfVulcan,0.0,0.0,0.0,26.0,0.0,26.0
20120125170636,Manning Bartlett,0.0,0.0,0.0,6.0,0.0,6.0
20120204151635,GiantSnowman,0.0,0.0,0.0,45994.0,241.0,46235.0
20120218195949,Fayenatic london,0.0,0.0,0.0,25251.0,1583.0,26834.0
20120310164518,TParis,0.0,0.0,0.0,42.0,0.0,42.0
20120329235341,Scottywong,0.0,0.0,0.0,1523.0,69.0,1592.0
20120402180421,Keilana,0.0,0.0,0.0,499.0,1.0,500.0
20120408190827,Yngvadottir,0.0,0.0,0.0,1166.0,12.0,1178.0
20120417220922,Amberrock,0.0,0.0,0.0,4.0,0.0,4.0
20120425201949,Dennis Brown,0.0,0.0,0.0,1390.0,13.0,1403.0
20120528220502,Jenks24,0.0,0.0,0.0,12.0,0.0,12.0
20120603105116,Crisco 1492,0.0,0.0,0.0,14.0,0.0,14.0
20120629235211,Nyttend,0.0,0.0,0.0,622.0,0.0,622.0
20120629235404,Seresin,0.0,0.0,0.0,8.0,0.0,8.0
20120703012421,Zagalejo,0.0,0.0,0.0,177.0,0.0,177.0
20120705034423,Courcelles,0.0,0.0,0.0,5.0,0.0,5.0
20120713210800,Chaser,0.0,0.0,0.0,19.0,0.0,19.0
20120720232623,Bbb23,0.0,0.0,0.0,16568.0,780.0,17348.0
20120728002446,Missvain,0.0,0.0,0.0,26200.0,824.0,27024.0
20120730182332,Floquenbeam,0.0,0.0,0.0,1973.0,31.0,2004.0
20120802223721,De728631,0.0,0.0,0.0,214.0,14.0,228.0
20120805194753,DESiegel,0.0,0.0,0.0,1.0,0.0,1.0
20120807112911,Mr. Stradivarius,0.0,0.0,0.0,428.0,14.0,442.0
20120816073257,Ekabhishek,0.0,0.0,0.0,134.0,0.0,134.0
20120824222646,Deepfriedokra,0.0,0.0,0.0,15939.0,630.0,16569.0
20120827213144,Bagumba,0.0,0.0,0.0,17980.0,101.0,18081.0
20120928071338,Bishonen,0.0,0.0,0.0,4417.0,41.0,4458.0
20121002210213,RHM22,0.0,0.0,0.0,3.0,0.0,3.0
20121026233045,Writ Keeper,0.0,0.0,0.0,968.0,37.0,1005.0
20121103092154,Spartaz,0.0,0.0,0.0,1238.0,65.0,1303.0
20121119004834,TommyBoy,0.0,0.0,0.0,11464.0,61.0,11525.0
20121122115729,Sergecross73,0.0,0.0,0.0,5612.0,250.0,5862.0
20121123220228,Elahrairah,0.0,0.0,0.0,43.0,0.0,43.0
20121204070928,Harrias,0.0,0.0,0.0,321.0,6.0,327.0
20121205144851,BigDom,0.0,0.0,0.0,74.0,0.0,74.0
20121205183131,Tom harrison,0.0,0.0,0.0,83.0,0.0,83.0
20121206022940,Remember the dot,0.0,0.0,0.0,107.0,0.0,107.0
20121208215220,Khendon,0.0,0.0,0.0,7.0,0.0,7.0
20121213183216,X!,0.0,0.0,0.0,22.0,0.0,22.0
20121220110320,Viridae,0.0,0.0,0.0,12.0,0.0,12.0
20121224034440,Jreferee,0.0,0.0,0.0,3.0,0.0,3.0
20121224034636,InShaneee,0.0,0.0,0.0,3.0,0.0,3.0
20121224151830,Ddstretch,0.0,0.0,0.0,1.0,0.0,1.0
20121224232507,KnightLago,0.0,0.0,0.0,12.0,0.0,12.0
20121226185251,KTC,0.0,0.0,0.0,140.0,0.0,140.0
