a_timestamp,a_name,edits_live_pre,edits_deleted_pre,edits_total_pre,edits_live_post,edits_deleted_post,edits_total_post
20080102040602,Mitchazenia,0.0,0.0,0.0,4077.0,12.0,4089.0
20080103171800,Djsasso,0.0,0.0,0.0,2183.0,35.0,2218.0
20080103172511,AKeen,0.0,0.0,0.0,134.0,1.0,135.0
20080105182850,Aqwis,0.0,0.0,0.0,5.0,0.0,5.0
20080108231923,Canley,0.0,0.0,0.0,3979.0,16.0,3995.0
20080111031519,Jayron32,0.0,0.0,0.0,5116.0,7.0,5123.0
20080113174558,Jeepday,0.0,0.0,0.0,629.0,38.0,667.0
20080115074540,Steve Smith,0.0,0.0,0.0,218.0,0.0,218.0
20080117192514,Ike9898,0.0,0.0,0.0,87.0,2.0,89.0
20080121010659,Islander,0.0,0.0,0.0,1.0,0.0,1.0
20080121182357,Victuallers,0.0,0.0,0.0,12490.0,151.0,12641.0
20080124012724,Alexf,0.0,0.0,0.0,3495.0,20.0,3515.0
20080126012604,DDima,0.0,0.0,0.0,5.0,0.0,5.0
20080126014604,Jauerback,0.0,0.0,0.0,6823.0,18.0,6841.0
20080126055705,Gonzo fan2007,0.0,0.0,0.0,408.0,14.0,422.0
20080126155105,Malinaccier,0.0,0.0,0.0,19.0,0.0,19.0
20080126190546,Filelakeshoe,0.0,0.0,0.0,2092.0,50.0,2142.0
20080127142314,Smalljim,0.0,0.0,0.0,54.0,0.0,54.0
20080129000803,EncMstr,0.0,0.0,0.0,99.0,0.0,99.0
20080130130334,Lquilter,0.0,0.0,0.0,107.0,0.0,107.0
20080131181348,CIreland,0.0,0.0,0.0,84.0,0.0,84.0
20080201001930,Happy-melon,0.0,0.0,0.0,1.0,0.0,1.0
20080205151044,Roger Davies,0.0,0.0,0.0,48.0,0.0,48.0
20080206001307,Gutza,0.0,0.0,0.0,1.0,0.0,1.0
20080206192916,Nancy,0.0,0.0,0.0,3.0,0.0,3.0
20080210161728,Master of Puppets,0.0,0.0,0.0,1.0,0.0,1.0
20080213165540,Remember the dot,0.0,0.0,0.0,107.0,0.0,107.0
20080214103152,Seresin,0.0,0.0,0.0,8.0,0.0,8.0
20080215120931,Doczilla,0.0,0.0,0.0,838.0,7.0,845.0
20080216033539,MBisanz,0.0,0.0,0.0,1924.0,79.0,2003.0
20080217202656,Coffee,0.0,0.0,0.0,169.0,4.0,173.0
20080219044315,OhanaUnited,0.0,0.0,0.0,449.0,2.0,451.0
20080219223753,Viridae,0.0,0.0,0.0,12.0,0.0,12.0
20080220165655,EdJohnston,0.0,0.0,0.0,3430.0,14.0,3444.0
20080224210440,Parsecboy,0.0,0.0,0.0,15760.0,37.0,15797.0
20080226191151,Alex.muller,0.0,0.0,0.0,20.0,1.0,21.0
20080227224327,Ckatz,0.0,0.0,0.0,19.0,0.0,19.0
20080228031542,Wizardman,0.0,0.0,0.0,19549.0,396.0,19945.0
20080228044212,Seicer,0.0,0.0,0.0,30.0,0.0,30.0
20080302040601,HangingCurve,0.0,0.0,0.0,3493.0,3.0,3496.0
20080304201223,Deacon of Pndapetzim,0.0,0.0,0.0,2.0,0.0,2.0
20080307000348,Shoeofdeath,0.0,0.0,0.0,14.0,0.0,14.0
20080313202026,Discospinster,0.0,0.0,0.0,28191.0,3617.0,31808.0
20080314091656,Toddst1,0.0,0.0,0.0,3167.0,78.0,3245.0
20080314163305,Voice of Clam,0.0,0.0,0.0,800.0,20.0,820.0
20080315070514,Scott5114,0.0,0.0,0.0,31.0,0.0,31.0
20080317212608,Hurricanehink,0.0,0.0,0.0,736.0,11.0,747.0
20080322035125,LadyofShalott,0.0,0.0,0.0,423.0,89.0,512.0
20080325025206,KnowledgeOfSelf,0.0,0.0,0.0,2.0,0.0,2.0
20080327142806,Jonny-mt,0.0,0.0,0.0,1.0,0.0,1.0
20080331155051,Stwalkerster,0.0,0.0,0.0,532.0,52.0,584.0
20080403150901,KnightLago,0.0,0.0,0.0,12.0,0.0,12.0
20080411012415,Bedford,0.0,0.0,0.0,2.0,0.0,2.0
20080411094116,Davidgothberg,0.0,0.0,0.0,17.0,0.0,17.0
20080415070501,Sabine's Sunbird,0.0,0.0,0.0,16.0,0.0,16.0
20080423194120,Steven Walling,0.0,0.0,0.0,278.0,1.0,279.0
20080424073423,Sjakkalle,0.0,0.0,0.0,211.0,9.0,220.0
20080424115730,MilborneOne,0.0,0.0,0.0,1706.0,19.0,1725.0
20080426010407,Bigtimepeace,0.0,0.0,0.0,6.0,0.0,6.0
20080430005005,CapitalR,0.0,0.0,0.0,13.0,0.0,13.0
