a_timestamp,a_name,edits_live_pre,edits_deleted_pre,edits_total_pre,edits_live_post,edits_deleted_post,edits_total_post
20140101002123,Ev,0.0,0.0,0.0,3.0,0.0,3.0
20140111120744,MER-C,0.0,0.0,0.0,10253.0,3182.0,13435.0
20140203182122,Yaris678,0.0,0.0,0.0,57.0,0.0,57.0
20140205185213,28bytes,0.0,0.0,0.0,74.0,0.0,74.0
20140208194341,Grue,0.0,0.0,0.0,2.0,0.0,2.0
20140220042048,AuburnPilot,0.0,0.0,0.0,24.0,0.0,24.0
20140301201713,TLSuda,0.0,0.0,0.0,33.0,11.0,44.0
20140302224752,SuperMarioMan,0.0,0.0,0.0,2688.0,55.0,2743.0
20140313020253,Razr Nation,0.0,0.0,0.0,3.0,0.0,3.0
20140417085742,Randykitty,0.0,0.0,0.0,1751.0,194.0,1945.0
20140428210419,MusikAnimal,0.0,0.0,0.0,1838.0,84.0,1922.0
20140501155607,Anne Delong,0.0,0.0,0.0,1066.0,173.0,1239.0
20140529102502,Go Phightins!,0.0,0.0,0.0,23.0,9.0,32.0
20140613191120,Fuzheado,0.0,0.0,0.0,9629.0,58.0,9687.0
20140616131734,Deor,0.0,0.0,0.0,6612.0,100.0,6712.0
20140617002403,Ckatz,0.0,0.0,0.0,20.0,0.0,20.0
20140704015927,ST11,0.0,0.0,0.0,12.0,0.0,12.0
20140719041926,Rfl,0.0,0.0,0.0,13.0,0.0,13.0
20140730135823,Boing! said Zebedee,0.0,0.0,0.0,4082.0,102.0,4184.0
20140904134627,Cecropia,0.0,0.0,0.0,9.0,0.0,9.0
20141003065054,Carabinieri,0.0,0.0,0.0,722.0,16.0,738.0
20141105200652,Jackmcbarn,0.0,0.0,0.0,3254.0,422.0,3676.0
20141116225032,I JethroBT,0.0,0.0,0.0,18.0,4.0,22.0
20141122074540,Northamerica1000,0.0,0.0,0.0,25378.0,418.0,25796.0
20141125021719,Master Jay,0.0,0.0,0.0,49.0,0.0,49.0
20141126191025,The Wordsmith,0.0,0.0,0.0,4.0,0.0,4.0
20141128161844,Samwalton9,0.0,0.0,0.0,652.0,7.0,659.0
20141129182052,Czar,0.0,0.0,0.0,7599.0,280.0,7879.0
20141205173030,Sarahj2107,0.0,0.0,0.0,225.0,3.0,228.0
