a_timestamp,a_name,edits_live_pre,edits_deleted_pre,edits_total_pre,edits_live_post,edits_deleted_post,edits_total_post
20130102222021,Darkwind,0.0,0.0,0.0,215.0,3.0,218.0
20130102232213,Maunus,0.0,0.0,0.0,91.0,5.0,96.0
20130105041215,Metamagician3000,0.0,0.0,0.0,35.0,0.0,35.0
20130106012828,Ocaasi,0.0,0.0,0.0,35.0,0.0,35.0
20130114222838,Salvidrim!,0.0,0.0,0.0,345.0,60.0,405.0
20130116000009,Nabla,0.0,0.0,0.0,377.0,40.0,417.0
20130127201509,Lord Roem,0.0,0.0,0.0,11.0,0.0,11.0
20130201042136,Jason Quinn,0.0,0.0,0.0,874.0,0.0,874.0
20130212213130,Miniapolis,0.0,0.0,0.0,4212.0,74.0,4286.0
20130227181413,West.andrew.g,0.0,0.0,0.0,2.0,0.0,2.0
20130311225818,Ched,0.0,0.0,0.0,16929.0,23.0,16952.0
20130312115151,ZimZalaBim,0.0,0.0,0.0,524.0,1.0,525.0
20130313122423,Shirt58,0.0,0.0,0.0,1799.0,767.0,2566.0
20130316011201,Lar,0.0,0.0,0.0,86.0,0.0,86.0
20130316174635,RockMagnetist,0.0,0.0,0.0,153.0,0.0,153.0
20130318105052,ReaderofthePack,0.0,0.0,0.0,3900.0,947.0,4847.0
20130322072530,Ymblanter,0.0,0.0,0.0,32524.0,327.0,32851.0
20130328205615,Boing! said Zebedee,0.0,0.0,0.0,635.0,11.0,646.0
20130331033752,Nthep,0.0,0.0,0.0,7163.0,724.0,7887.0
20130417144259,Satori Son,0.0,0.0,0.0,9.0,0.0,9.0
20130423230855,Pedro,0.0,0.0,0.0,2.0,0.0,2.0
20130427000934,BDD,0.0,0.0,0.0,2009.0,51.0,2060.0
20130508120822,Paulmcdonald,0.0,0.0,0.0,474.0,16.0,490.0
20130509104142,Legoktm,0.0,0.0,0.0,497.0,5.0,502.0
20130515173731,Mkdw,0.0,0.0,0.0,154.0,1.0,155.0
20130531155316,Meno25,0.0,0.0,0.0,2701.0,6.0,2707.0
20130601132736,Bilby,0.0,0.0,0.0,1118.0,41.0,1159.0
20130605212059,Mattythewhite,0.0,0.0,0.0,22418.0,67.0,22485.0
20130624015912,Anna Frodesiak,0.0,0.0,0.0,2.0,0.0,2.0
20130710040442,Kelapstick,0.0,0.0,0.0,60.0,0.0,60.0
20130719171158,Huon,0.0,0.0,0.0,25.0,0.0,25.0
20130731125734,Awilley,0.0,0.0,0.0,604.0,8.0,612.0
20130805223536,Drmies,0.0,0.0,0.0,29602.0,557.0,30159.0
20130902193142,Singularity42,0.0,0.0,0.0,459.0,301.0,760.0
20130910094444,The Interior,0.0,0.0,0.0,14.0,0.0,14.0
20130912231542,Nakon,0.0,0.0,0.0,25.0,0.0,25.0
20130917142341,Trappist the monk,0.0,0.0,0.0,29321.0,551.0,29872.0
20131029232745,Cerebellum,0.0,0.0,0.0,2225.0,131.0,2356.0
20131029234043,El C,0.0,0.0,0.0,16187.0,65.0,16252.0
20131113155710,JodyB,0.0,0.0,0.0,1.0,0.0,1.0
20131126105431,Vanished User 2575853,0.0,0.0,0.0,30.0,8.0,38.0
20131201231505,Writ Keeper,0.0,0.0,0.0,968.0,37.0,1005.0
20131203024237,Callanecc,0.0,0.0,0.0,2236.0,11.0,2247.0
20131208051354,Trevj,0.0,0.0,0.0,1.0,0.0,1.0
20131217061358,Guerillero,0.0,0.0,0.0,979.0,43.0,1022.0
20131221013722,Ameliorate!,0.0,0.0,0.0,5.0,0.0,5.0
20131228222433,Acather96,0.0,0.0,0.0,6.0,0.0,6.0
